Date,Close,High,Low,Open,Volume
2010-03-29,22.336185455322266,22.509801961018045,22.30599052923257,22.426767354044706,33336000
2010-03-30,22.472064971923828,22.54000213165977,22.268253492716003,22.366384145793667,34954800
2010-03-31,22.109729766845703,22.434316590982498,22.01914642630922,22.373928177215962,63760000
2010-04-01,22.0116024017334,22.298448508295667,21.603980881583936,22.155025455014535,74768100
2010-04-05,22.094635009765625,22.21541185209229,21.913469746275627,21.988954192899644,34331200
2010-04-06,22.132381439208984,22.328644205231804,21.87573024054636,22.004055839877672,47366800
2010-04-07,22.155025482177734,22.31354456249308,21.996504962088725,22.011602428720757,58318800
2010-04-08,22.585296630859375,22.63058759785625,22.117285172645417,22.132382641569002,63713800
2010-04-09,22.902326583862305,22.9551662629517,22.57018960702047,22.607933263350947,54752500
2010-04-12,22.887235641479492,23.01556123001415,22.80420101367069,22.834395947337047,37068800
2010-04-13,22.985368728637695,23.023110957576684,22.743813568197435,22.75891103568253,41374600
2010-04-14,23.26466178894043,23.400536099884174,23.143884943606785,23.24201703029885,68941200
2010-04-15,23.302406311035156,23.362794735925675,23.1816280214805,23.26466264562007,52745400
2010-04-16,23.15143394470215,23.385438905276157,23.098594254228043,23.242017299638892,88703100
2010-04-19,23.43073272705078,23.589251808109918,23.219372512531596,23.22692124588303,64970300
2010-04-20,23.672285079956055,23.732673503536613,23.498667102360063,23.56660425885989,52199500
2010-04-21,23.649642944335938,23.77796854646336,23.574157041947956,23.649642944335938,55343100
2010-04-22,23.694931030273438,23.800611856683023,23.32505173727404,23.430732563683627,84847600
2010-04-23,23.37034034729004,23.838351686339365,23.136335397652132,23.49111862815238,126766600
2010-04-26,23.48357391357422,23.611899509158867,23.2948598871129,23.400539281203635,63649300
2010-04-27,23.287309646606445,23.589251781454326,23.21182375295106,23.362795540261832,68730900
2010-04-28,23.332597732543945,23.40053488448724,23.113690251661602,23.340146464956923,64557900
2010-04-29,23.400531768798828,23.725120020471703,23.15142939143158,23.347692088716883,52665200
2010-04-30,23.053295135498047,23.460916488976487,23.038197675057678,23.453367758756304,63214800
2010-05-03,23.29485511779785,23.445825444193463,23.083494933115837,23.151432083914575,43989500
2010-05-04,22.743816375732422,23.060856033186568,22.456971656975778,23.038211268937363,82085600
2010-05-05,22.53245735168457,22.71362266284119,22.41168047758016,22.472068914632366,66833800
2010-05-06,21.875732421875,22.555102716759365,21.068036514863394,22.33619516652698,128613000
2010-05-07,21.29448890686035,21.853083662074035,20.622667469602213,21.8379861952253,173718100
2010-05-10,21.845539093017578,22.253160697221634,21.671921070708077,21.898378797287183,86653300
2010-05-11,21.80023956298828,22.381478999645285,21.56623461775535,21.649269234355916,63789400
2010-05-12,22.222963333129883,22.328642723292212,21.830437827135945,21.87572878866641,47146800
2010-05-13,22.071989059448242,22.441868323193486,22.026698103011196,22.087086524851774,45188800
2010-05-14,21.837982177734375,22.04934091563866,21.61907326802103,22.04179362337644,63334000
2010-05-17,21.845539093017578,22.064446644959357,21.475659723356397,21.98141344101025,46053300
2010-05-18,21.686304092407227,21.989608751448934,21.534651039751026,21.89103527961189,52690600
2010-05-19,21.413320541381836,21.75453904912927,21.072103479904513,21.625634440232474,61746700
2010-05-20,20.556489944458008,21.110021036733606,20.50341181866041,20.9659508050898,87991100
2010-05-21,20.351760864257812,20.556492038565075,20.048456224323317,20.192525024373076,117596300
2010-05-24,19.91954231262207,20.366916990929496,19.911959519364494,20.359334197671924,73711700
2010-05-25,19.76789665222168,19.965045011034686,19.244695294074496,19.449426448949975,98373600
2010-05-26,18.964139938354492,20.177359884693093,18.622921331291263,19.889219406224026,176684100
2010-05-27,19.714818954467773,19.987793833566965,19.51008779514338,19.51008779514338,136433600
2010-05-28,19.563167572021484,19.805812732941888,19.45701130842986,19.593498759488018,67496900
2010-06-01,19.631404876708984,19.949875009592485,19.35084871575813,19.358431510144662,76152400
2010-06-02,20.063623428344727,20.07878902421961,19.51009219534901,19.76031874220124,65718800
2010-06-03,20.366928100585938,20.420006236071846,20.025709449218354,20.13186572019017,67837000
2010-06-04,19.555587768554688,20.147031508237614,19.426683104164944,19.79064870493455,89832200
2010-06-07,19.17644500732422,19.585905699672033,19.138531042857842,19.57832290677876,80456200
2010-06-08,19.039966583251953,19.153705637608628,18.69116517745153,19.146122841148777,87355000
2010-06-09,18.797317504882812,19.35084847168647,18.766986327719263,19.12336898177022,87794000
2010-06-10,18.95655059814453,19.070289612479392,18.78973347353807,19.055124024896067,78930900
2010-06-11,19.457000732421875,19.502496042621715,18.78214808708988,18.98687915239391,68057700
2010-06-14,19.33568572998047,19.684485641095844,19.312937343758463,19.608660579563175,50972400
2010-06-15,20.154600143432617,20.207678242130658,19.517660066516665,19.525242858654916,81641500
2010-06-16,19.957462310791016,20.15461067055056,19.88921859217154,20.07120135973332,48698000
2010-06-17,19.99536895751953,20.22284697197129,19.74514256311462,20.139437691746338,47995500
2010-06-18,20.048452377319336,20.116696088993457,19.84372124229698,19.995374256299538,52075600
2010-06-21,19.67690086364746,20.389666152507605,19.63140409913036,20.306258310099768,54625300
2010-06-22,19.54041862487793,20.0560371887952,19.532835828788503,19.836140441013228,55985400
2010-06-23,19.191619873046875,19.548004106864816,19.123376145135808,19.548004106864816,61466200
2010-06-24,18.95655059814453,19.502498734713882,18.903472487872932,19.305350434940774,85243400
2010-06-25,18.600177764892578,19.03996991257197,18.433359106147115,18.994473125857315,156256700
2010-06-28,18.433351516723633,18.660831017826098,18.289282756922624,18.58500451745861,73784800
2010-06-29,17.675085067749023,18.349939164498966,17.52343355050274,18.29685961487943,119882100
2010-06-30,17.44761085510254,17.955646512981097,17.402115534682565,17.667506109024217,81050500
2010-07-01,17.561357498168945,17.68267936943703,17.23530442678443,17.508279360273008,92239400
2010-07-02,17.644760131835938,17.803994485103384,17.47794153743739,17.713003839313483,62485100
2010-07-06,18.061809539794922,18.266540728135134,17.87982674336052,17.970818864713074,73592000
2010-07-07,18.425771713256836,18.44093730504632,17.90257181295353,18.061806187931815,79965300
2010-07-08,18.50918197631836,18.668417805778624,18.17554617109679,18.65325221320707,50758100
2010-07-09,18.40302085876465,18.509177086177917,18.31202877364604,18.44851617818889,53806100
2010-07-12,18.827648162841797,18.873143484557165,18.516760812958076,18.524343607622335,49854200
2010-07-13,19.05512809753418,19.184032727003054,18.880728141861688,19.06271089294651,61928700
2010-07-14,19.29019546508789,19.419100128293376,19.047551733470677,19.335690803198435,72808100
2010-07-15,19.34327507019043,19.403936007703415,18.941395455247626,19.33569227221745,56934700
2010-07-16,18.873146057128906,19.441842718034955,18.865563261431046,19.34326926650355,65064800
2010-07-19,19.130956649780273,19.184034777068312,18.888312955737526,18.92622549058027,38181800
2010-07-20,19.32051658630371,19.32051658630371,18.72907311599589,18.850394927662627,45530700
2010-07-21,19.047548294067383,19.449426359640015,18.941390595950637,19.411513825772186,73297300
2010-07-22,19.593494415283203,19.707233450523617,19.312936778504564,19.34326795924617,73016400
2010-07-23,19.57074546813965,19.729981269923158,19.14611907383405,19.593493853043082,108520100
2010-07-26,19.790639877319336,19.86646637189161,19.56316039360251,19.608657158107928,67249900
2010-07-27,19.836139678955078,19.89680059906957,19.684486655533632,19.82097408735885,60672100
2010-07-28,19.67690086364746,19.85888358290559,19.585908780883354,19.76789150014148,69704800
2010-07-29,19.737567901611328,20.02570693504724,19.41151488596639,19.813392973488305,69446200
2010-07-30,19.57074546813965,19.593493853043082,19.2219455772419,19.525250144603042,83534800
2010-08-02,19.965044021606445,20.002956553769494,19.52525199567127,19.70723475334061,55044600
2010-08-03,19.836139678955078,19.98020990657841,19.692069451331747,19.866470862147533,56877700
2010-08-04,19.51008415222168,19.896798009981513,19.290188887772107,19.828554302949176,78531900
2010-08-05,19.23711585998535,19.39635025434312,19.115792557174363,19.32810652925533,64922100
2010-08-06,19.373598098754883,19.381180894098815,18.9717200694188,19.093041902381053,55982100
2010-08-09,19.41909408569336,19.51008473360108,19.23711134360765,19.37359731546923,57096500
2010-08-10,19.009626388549805,19.214357457129932,18.865556216630104,19.206774664263648,87257700
2010-08-11,18.850399017333984,18.88072875369579,18.622919486403678,18.71391158802988,76746900
2010-08-12,18.569839477539062,18.713909687872736,18.47126603653407,18.51676135959251,70240500
2010-08-13,18.501590728759766,18.70632179614583,18.38026893614651,18.463678210919316,45263500
2010-08-16,18.577423095703125,18.660832396898495,18.425770083760693,18.471266855105608,40909700
2010-08-17,18.83660125732422,19.027177966705413,18.752748493906232,18.83660125732422,52912600
2010-08-18,18.92045783996582,19.019558555464126,18.607912113828245,18.813735334646186,46818900
2010-08-19,18.63078498840332,18.85947652523743,18.455453259246152,18.76800049209792,54064600
2010-08-20,18.47069549560547,18.60028772436229,18.44782721957985,18.531679988315442,49560100
2010-08-23,18.508813858032227,18.78324338004946,18.478320881149664,18.630782857592145,51643000
2010-08-24,18.325864791870117,18.562179603935814,18.295371807611048,18.363979568208432,66522500
2010-08-25,18.37160873413086,18.46308480841323,18.196278380101322,18.295377702904894,47404800
2010-08-26,18.158157348632812,18.440211653586733,18.13528906308628,18.36398064246522,49105300
2010-08-27,18.24201202392578,18.310619790107395,17.92184293307346,18.203895790499534,60939400
2010-08-30,18.020933151245117,18.158148614465343,17.990441633854456,18.09716412569912,45453100
2010-08-31,17.891353607177734,18.089553699592106,17.77700779147335,17.990454380377887,66074600
2010-09-01,18.219144821166992,18.257261059901516,17.94471517220761,18.043814484945695,65235900
2010-09-02,18.2496337890625,18.257257035128877,18.074302037506868,18.20389431266424,48837100
2010-09-03,18.516435623168945,18.63840461298604,18.447827884648696,18.478319405110447,64189100
2010-09-07,18.264888763427734,18.524073454740627,18.234397216560144,18.371612812430065,51928700
2010-09-08,18.24201202392578,18.447835322470624,18.097173244877304,18.34873456954801,65512400
2010-09-09,18.30299186706543,18.455452399860338,18.28774537759036,18.440207364370533,46028900
2010-09-10,18.18102264404297,18.318238139723974,18.135284630144383,18.280121916487445,58284300
2010-09-13,19.141536712646484,19.278752258885437,18.363982919949617,18.44783718798137,114680400
2010-09-14,19.080543518066406,19.324481509890717,18.973819556154428,19.088166762059057,87160400
2010-09-15,19.149160385131836,19.22538995341364,18.996698340596602,19.13391388988115,56201900
2010-09-16,19.309234619140625,19.339727594475182,19.095788153753997,19.103411397587635,44548300
2010-09-17,19.22538185119629,19.461698066032948,19.11865933738954,19.36259734265365,70341600
2010-09-20,19.38547134399414,19.454079104828207,19.14153328502215,19.27112556059921,49838700
2010-09-21,19.172025680541992,19.377848972331996,19.118664409482122,19.377848972331996,52675700
2010-09-22,18.7603759765625,19.03480551138214,18.56979922411139,18.97382100875719,94299400
2010-09-23,18.62315559387207,18.74512456710701,18.56979434982989,18.684140080489538,46201800
2010-09-24,18.889976501464844,18.905221543310507,18.737514451121264,18.78325248462999,51948800
2010-09-27,18.851858139038086,19.050058200571712,18.74513558820679,18.943335649740416,43603300
2010-09-28,18.81373405456543,18.981441044940564,18.562172842010234,18.905210066048234,56041200
2010-09-29,18.67652702331543,18.79849606306721,18.60029600997416,18.775626322869133,44318900
2010-09-30,18.668893814086914,18.928078248744296,18.569794567416675,18.760371272077407,61262700
2010-10-01,18.585046768188477,18.920462304898102,18.524062257330858,18.882347530856624,62672300
2010-10-04,18.226764678955078,18.287749195602093,18.127665384648267,18.264879456614874,98143400
2010-10-05,18.56217384338379,18.63840482638855,18.226758390553876,18.341104138068484,78152900
2010-10-06,18.62315559387207,18.70700980821541,18.394462678567923,18.53930137952873,50489700
2010-10-07,18.699392318725586,18.867099345024428,18.508815557664732,18.768000069026314,50096100
2010-10-08,18.729877471923828,18.79086195655503,18.577416987338225,18.76799368355883,41327800
2010-10-11,18.745132446289062,18.859478225011916,18.676524688258255,18.859478225011916,27587800
2010-10-12,18.928083419799805,19.004314413286988,18.62316089983634,18.79086792231993,50141500
2010-10-13,19.316871643066406,19.469333720531004,18.973832695764127,19.072933482311953,75336500
2010-10-14,19.233007431030273,19.316861675766496,19.05767715020488,19.278746903060238,51949100
2010-10-15,19.469316482543945,19.476938271081384,19.23300032630776,19.33210102511257,68954800
2010-10-18,19.68276596069336,19.781866682172655,19.40071319275881,19.50743570451943,48330500
2010-10-19,19.133907318115234,19.339730571349634,19.019561550980118,19.26349957526445,66150900
2010-10-20,19.293987274169922,19.362595011639087,19.133903522731885,19.255872510680398,56283600
2010-10-21,19.377849578857422,19.469327084955857,19.09579526787407,19.362603085510077,50032400
2010-10-22,19.347349166870117,19.469319612852374,19.263496393612726,19.45407312535646,25837900
2010-10-25,19.202512741088867,19.324481738443566,19.187266252923244,19.240627507517782,50912400
2010-10-26,19.743755340576172,19.797116609644902,19.10341720378036,19.149156680684012,69304200
2010-10-27,19.858097076416016,19.903836543994817,19.53030628267938,19.659898532848835,64805500
2010-10-28,20.033428192138672,20.109657727842084,19.758997210853767,19.98006548156701,80730300
2010-10-29,20.330724716186523,20.734747889368194,20.18588600067083,20.696631672661432,114193200
2010-11-01,20.544178009033203,20.749999831848708,20.353601223992023,20.49081528787387,61912100
2010-11-02,20.879596710205078,20.90246645289022,20.59754382035068,20.628035356611733,54402100
2010-11-03,20.605165481567383,20.955826118494834,20.55180275274366,20.93295637757038,110255300
2010-11-04,20.68901824951172,20.910088049388307,20.58991894700594,20.894841555468744,93599300
2010-11-05,20.467939376831055,20.727123824220673,20.224001415519638,20.711877338142475,110953700
2010-11-08,20.437450408935547,22.00780388702706,20.26212014663904,20.33835113798085,71670800
2010-11-09,20.544178009033203,20.666147035140717,20.36122301588645,20.437454020700017,58538600
2010-11-10,20.536556243896484,20.643278785939184,20.437455494297758,20.589917514917833,52277300
2010-11-11,20.33835220336914,20.368843729111976,20.033429676014304,20.33835220336914,62073100
2010-11-12,20.025808334350586,20.216385113808087,19.89621606616007,20.178268885525323,64962200
2010-11-15,19.97244644165039,20.201137988224815,19.94957670539879,20.071545724103203,51794600
2010-11-16,19.796039581298828,19.972448643443446,19.673321124192647,19.972448643443446,65339200
2010-11-17,19.611963272094727,19.87274037747772,19.59662309814996,19.865070290505336,58299700
2010-11-18,19.81903839111328,20.00311597043067,19.642630893798938,19.719328787992264,59514000
2010-11-19,19.70400047302246,19.811378751827814,19.634971161527783,19.78836849368981,52423200
2010-11-22,19.734678268432617,19.74234835405659,19.51225163701442,19.67331904636009,53350500
2010-11-23,19.266813278198242,19.634968582534217,19.243803023082567,19.61195832741854,69742500
2010-11-24,19.45857048034668,19.527598353431628,19.29750154202887,19.32818189710649,56825900
2010-11-26,19.36651611328125,19.489234514193296,19.30515691282523,19.33583578159387,21356500
2010-11-29,19.412538528442383,19.496907992356252,19.12108264125109,19.320500443189967,56603600
2010-11-30,19.374189376831055,19.53525675587575,19.174771576881213,19.213120534867386,75282100
2010-12-01,19.972448348999023,20.133515772981575,19.60429152018863,19.611961606509617,74123500
2010-12-02,20.624378204345703,20.693407480193738,20.09515570673555,20.12583457215769,91759200
2010-12-03,20.724098205566406,20.754777086379775,20.54002053192828,20.56302932680848,52622000
2010-12-06,20.586036682128906,20.693414944215114,20.52467746623406,20.655065982875495,36264200
2010-12-07,20.609054565429688,20.808470993715545,20.593714390047808,20.770122018180487,57860500
2010-12-08,20.885168075561523,20.892838162395982,20.555361656277192,20.57837191678057,41666800
2010-12-09,20.77011489868164,20.96953272153148,20.716425766168058,20.923513674079715,47148300
2010-12-10,20.96953010559082,21.01554914730173,20.793122559933206,20.854481769854072,37625800
2010-12-13,20.900508880615234,21.053907696099486,20.83914964700544,20.915849054747564,47943900
2010-12-14,21.18429183959961,21.284000024860447,20.90817461438619,20.946523578812844,64070500
2010-12-15,21.360702514648438,21.46808080095189,21.115265595715165,21.115265595715165,69634200
2010-12-16,21.468074798583984,21.468074798583984,21.21496786383657,21.291667245288306,57680200
2010-12-17,21.3990535736084,21.54478230704583,21.284005189492355,21.41439374826909,87456500
2010-12-20,21.330018997192383,21.46807760929706,21.230310812294125,21.437398730451143,52811000
2010-12-21,21.529436111450195,21.58312524482831,21.291669322381765,21.360698626130528,38153000
2010-12-22,21.62147331237793,21.782540694943737,21.460404466893117,21.483414719939237,42252300
2010-12-23,21.705846786499023,21.72118695906375,21.44506970457619,21.452739790858555,24902500
2010-12-27,21.529436111450195,21.62914575594026,21.38370741876734,21.567786537376822,21652800
2010-12-28,21.483421325683594,21.606139787158472,21.445070892148035,21.452740978855147,23042200
2010-12-29,21.45273780822754,21.567787628910867,21.38370850098524,21.429729014426265,19502500
2010-12-30,21.360702514648438,21.475750887533483,21.307013371496716,21.414391657800163,20786100
2010-12-31,21.40671157836914,21.41438166137027,21.191953643093786,21.322342128275476,24752000
2011-01-03,21.46040916442871,21.613807959142758,21.41439011118223,21.51409830370283,53443800
2011-01-04,21.544776916503906,21.606136136874913,21.360699255390884,21.429728561173167,54405600
2011-01-05,21.475746154785156,21.483416239676444,21.299338591042865,21.399046768791386,58998700
2011-01-06,22.104679107666016,22.127689362986306,21.368368492446535,21.506427098529976,88026300
2011-01-07,21.93593978881836,22.043318045491013,21.667492684217695,21.966618663759533,73762000
2011-01-10,21.644489288330078,21.782547926603314,21.506432112976334,21.67516963591057,57573600
2011-01-11,21.560108184814453,21.667486410395735,21.514087691349385,21.62913746209345,50298900
2011-01-12,21.897592544555664,21.928272886868598,21.529437214315926,21.56778764220709,52631100
2011-01-13,21.62147331237793,21.77487061059503,21.483414719939237,21.7288515674218,67077600
2011-01-14,21.705846786499023,21.76720601383855,21.406720736083752,21.537109277045168,62688400
2011-01-18,21.981958389282227,22.0433176008459,21.58312278265884,21.598462951279508,53322700
2011-01-19,21.836231231689453,21.997300087569013,21.6828339235727,21.82856114684575,50005900
2011-01-20,21.74419403076172,21.89759134516668,21.57545508312135,21.859242382295232,58613600
2011-01-21,21.49107551574707,21.80554152353534,21.49107551574707,21.782531280434355,58080300
2011-01-24,21.767200469970703,21.90525906205247,21.468074495739547,21.491084748726173,52047800
2011-01-25,21.820898056030273,21.820898056030273,21.567791043707523,21.58312975436385,42436600
2011-01-26,22.07400131225586,22.23506871863618,21.859243307496204,21.866913392978965,74628800
2011-01-27,22.143035888671875,22.59555933650054,21.85157842263764,22.050996303892756,146938600
2011-01-28,21.28400230407715,22.18905200548879,21.053905567038658,22.16604174661719,141249400
2011-01-31,21.268661499023438,21.399050036246344,21.03089468276496,21.29934184327322,65029000
2011-02-01,21.468074798583984,21.521763926724496,21.176618904570212,21.322346120117587,62810700
2011-02-02,21.429731369018555,21.5601199122561,21.383710850521023,21.4220612826023,45824000
2011-02-03,21.207304000854492,21.452740923167138,21.12293597313418,21.452740923167138,60340100
2011-02-04,21.29933738708496,21.353026515370054,21.099919579941016,21.245648258799864,40412200
2011-02-07,21.629148483276367,21.736526763572503,21.3146822656211,21.322350888854242,68980900
2011-02-08,21.690507888793945,21.736526943169753,21.514098831667845,21.552449262747153,34904200
2011-02-09,21.45273780822754,21.67516590110145,21.40671875770575,21.621476765006157,52905100
2011-02-10,21.09225082397461,21.429727246775556,20.931183428974524,21.422057161834726,76672400
2011-02-11,20.900508880615234,21.330023515883806,20.762450239263313,21.291674543472503,83939700
2011-02-14,20.885168075561523,20.91584842289936,20.670411495874593,20.869827901892606,56766200
2011-02-15,20.8002986907959,21.085763387874927,20.792584741190574,20.86202206016747,44116500
2011-02-16,20.84659194946289,20.88516758510786,20.522551606720132,20.869736742223402,70817900
2011-02-17,20.993173599243164,21.11661882992649,20.761716918789013,20.808007960566705,57207300
2011-02-18,20.877450942993164,20.993179314727794,20.82344446762141,20.93145741836492,68667800
2011-02-22,20.514829635620117,20.908307174153332,20.460823174333036,20.661419653089126,60889000
2011-02-23,20.514829635620117,20.72314153335518,20.391385875088016,20.468538593312005,60234100
2011-02-24,20.653709411621094,20.877450731836287,20.445397461665998,20.553410411317053,64494200
2011-02-25,20.48396873474121,20.792579619313855,20.44539310995251,20.761717942230288,53006300
2011-02-28,20.507110595703125,20.72313787427325,20.453104143951958,20.59197871792093,51379900
2011-03-01,20.183080673217773,20.66142650764821,20.175365251679164,20.522551863085624,60055000
2011-03-02,20.121353149414062,20.34509589680859,20.090492943449927,20.144499407561497,48658200
2011-03-03,20.213943481445312,20.36824750608432,20.19851263751153,20.260234541680386,68271500
2011-03-04,20.02105712890625,20.244798421367562,19.90532730113169,20.229367581455502,70437200
2011-03-07,19.843603134155273,20.267942353609303,19.712443953097225,20.159927958195443,64980400
2011-03-08,19.990190505981445,20.07505863294601,19.789594051425087,19.882177596437838,50549800
2011-03-09,19.974767684936523,20.04420500366704,19.79731741332125,19.913045787350075,39789100
2011-03-10,19.604433059692383,19.835889769500717,19.55814201204389,19.766453933810915,66549500
2011-03-11,19.812747955322266,19.94390716965135,19.565860368718365,19.60443600228794,49905800
2011-03-14,19.820457458496094,19.874463917995065,19.5581391081591,19.666152027157043,54473400
2011-03-15,19.589006423950195,19.650728324582946,19.28811234231132,19.34983424294407,76067300
2011-03-16,19.12609100341797,19.504137791152854,19.04122284664845,19.457845266606185,100725400
2011-03-17,19.118375778198242,19.45784546561625,19.09522951568817,19.334401675361327,62497000
2011-03-18,19.133800506591797,19.426980540998542,19.133800506591797,19.334396984984387,85486700
2011-03-21,19.542709350585938,19.735590414634977,19.403834749020113,19.426981006469664,46878100
2011-03-22,19.519561767578125,19.64300552246128,19.465555308762447,19.519561767578125,30895600
2011-03-23,19.704730987548828,19.75873745216423,19.426981773451573,19.465557399158058,43969000
2011-03-24,19.913043975830078,19.9593364984832,19.67387182838621,19.751024561242097,38696700
2011-03-25,19.76645278930664,20.021055743980302,19.743306531039657,20.005624905135647,57029800
2011-03-28,19.604433059692383,19.84360518936978,19.581286800085202,19.797314141721287,48973200
2011-03-29,19.666149139404297,19.689295392176085,19.519559148313856,19.550420818676237,40763500
2011-03-30,19.75873374938965,19.843600404353122,19.673865622860657,19.751018331381058,41999300
2011-03-31,19.589006423950195,19.81274923347278,19.550430787892047,19.751027332840028,63233700
2011-04-01,19.6584415435791,19.697018646881265,19.527282335483793,19.697018646881265,63114200
2011-04-04,19.712446212768555,19.797314360701087,19.604433276538707,19.635294956356315,35433700
2011-04-05,19.889892578125,20.198501935454438,19.85903090660931,19.920752778075197,73651100
2011-04-06,20.175363540649414,20.298807331665774,19.951622221269538,20.044204328748773,65581400
2011-04-07,20.213943481445312,20.260234541680386,20.03649171933936,20.20622805947842,46134700
2011-04-08,20.113645553588867,20.275666480510246,20.028777378936415,20.190798305857793,39887600
2011-04-11,20.044198989868164,20.252510883560547,19.90532439407324,20.206219842150798,34286300
2011-04-12,19.78188705444336,19.943907959295913,19.712449734015998,19.928477116630688,36920400
2011-04-13,19.77416229248047,19.95932937386434,19.720155840229115,19.7895931278567,38144700
2011-04-14,19.612150192260742,19.627581033346416,19.357547200611133,19.612150192260742,55239900
