Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
60,2010-04-05,35.65681457519531,35.88889003060921,35.39158451970262,35.806005778791445,1444077
61,2010-04-06,35.540775299072266,35.80600535139909,35.44131374840231,35.80600535139909,2818200
62,2010-04-07,36.651424407958984,36.800615606715034,35.50762221965702,35.50762221965702,3932498
63,2010-04-08,36.8503303527832,37.430519862028255,35.85571976550597,37.13213758519638,4525961
64,2010-04-09,36.35303497314453,36.94980193793353,36.236998388677605,36.86691769972336,2218499
65,2010-04-12,35.955196380615234,36.63484768382162,35.839159779039974,36.17069678076219,854787
66,2010-04-13,35.72311782836914,36.203845989463986,35.6070789884867,35.64023358513282,1196945
67,2010-04-15,35.68996047973633,36.10438166396267,35.573923897180244,35.97176778436177,1834504
68,2010-04-16,35.77284622192383,35.872307759999316,35.507618451561086,35.57392539415177,3410045
69,2010-04-19,35.65681457519531,35.77285117871265,35.30870026788486,35.60708267507712,1997149
70,2010-04-20,35.7894287109375,36.08781336844478,35.32527554871927,35.64023750637349,2663183
71,2010-04-21,36.485652923583984,36.866919539020685,35.772847090387195,35.80600168667689,4408329
72,2010-04-22,36.0214958190918,37.016106616834875,35.6733838385847,36.369610047977616,3257926
73,2010-04-23,36.35303497314453,36.46907380599031,35.938613782093675,36.13753685314963,1225052
74,2010-04-26,36.6016845703125,36.916646447388096,36.36960917276627,36.46907069982284,1204934
75,2010-04-27,37.529991149902344,38.010719276010946,36.50222795759753,36.55195760056852,11718037
76,2010-04-28,38.09360885620117,39.950216929333536,35.83915908674221,37.297920966789675,8993805
77,2010-04-29,36.61826705932617,37.76206916174116,36.33646198247612,37.76206916174116,5294606
78,2010-04-30,36.485652923583984,36.96638107951082,36.402768681238705,36.96638107951082,1318467
79,2010-05-03,36.253570556640625,36.45249135117331,36.17068633015737,36.45249135117331,1557313
80,2010-05-04,35.64023208618164,36.452497186059645,35.52419325117954,36.27015140893302,1045708
81,2010-05-05,35.557342529296875,35.70653368886221,35.20922832472539,35.47445830194074,1404451
82,2010-05-06,35.391578674316406,35.64023138870143,34.94400288907183,35.30869443618807,1322298
83,2010-05-07,35.14292907714844,35.391581813589234,34.827967145620185,34.97716058618791,5243780
84,2010-05-10,35.83915328979492,36.021496809022615,35.209231751552444,35.2423840966944,1121466
85,2010-05-11,35.391578674316406,36.10438222286859,35.29211713888663,36.10438222286859,838559
86,2010-05-12,35.42473220825195,35.68995996361826,35.17607725293316,35.67338491519195,1266616
87,2010-05-13,35.92204284667969,36.004927094381145,35.30869851433726,35.64023550514309,1612426
88,2010-05-14,35.22581100463867,35.93861456951219,34.97715828456016,35.557347964743364,1711958
89,2010-05-17,34.36381912231445,35.109777393547795,34.164896017300535,34.81139498440616,1851642
90,2010-05-18,34.4798583984375,34.794818111595056,34.18147373725197,34.794818111595056,1361316
91,2010-05-19,34.04885482788086,34.47985333178501,33.84993174965465,34.47985333178501,2450689
92,2010-05-20,34.513004302978516,34.67877277876377,33.568125340029866,33.89966229160038,2116627
93,2010-05-21,34.26435089111328,34.54615819355751,33.269740056668425,33.534970062196145,1432024
94,2010-05-24,34.0654296875,34.496425912175866,33.84992932678329,34.34723473837431,3809046
95,2010-05-25,33.452083587646484,33.89965933255,33.17027630405855,33.81677510189221,2621138
96,2010-05-26,34.214637756347656,34.47986788984149,33.94940762285382,34.11517617523998,1674436
97,2010-05-27,33.60126876831055,34.64561123761423,33.220002274544946,34.64561123761423,4522469
98,2010-05-28,34.164894104003906,34.44670144559536,33.60128166920011,33.60128166920011,1223573
99,2010-05-31,34.247779846191406,34.36381869741127,33.866513189404806,34.23120479462789,3962642
100,2010-06-01,34.49642562866211,34.81138751878422,34.09858175233479,34.81138751878422,2173677
101,2010-06-02,34.61246109008789,34.695345316610705,34.14831032091158,34.61246109008789,1067731
102,2010-06-03,35.01031494140625,35.12635379107914,34.61247098998076,34.778239490439645,855327
103,2010-06-04,35.06005096435547,35.19266488096903,34.74508897773422,35.142935224333804,730766
104,2010-06-07,34.629051208496094,34.79481972292718,33.816785937459635,34.61247390737711,1110289
105,2010-06-08,34.164894104003906,34.8113930349044,34.0322802070074,34.62904724024988,1369731
106,2010-06-09,33.965972900390625,34.43012378336373,33.86651135450236,34.16489374378806,2036943
107,2010-06-10,33.800209045410156,34.38039885294076,33.65101783029245,34.08201417432595,2079894
108,2010-06-11,33.617855072021484,34.14831509528399,33.551548131208385,33.982546619061814,1791437
109,2010-06-14,34.164894104003906,34.264355650940836,33.717320515356384,34.13174175394434,1700881
110,2010-06-15,34.247779846191406,34.314089045962305,33.98255204062467,34.181472894799725,1047592
111,2010-06-16,34.032283782958984,34.54616662248025,33.94939952653231,34.24778195031661,1289944
112,2010-06-17,34.09858703613281,34.26435553098767,33.899666191334454,34.032280087866695,662067
113,2010-06-18,34.09858703613281,34.44670132500383,33.78362734558441,34.01570278870538,1111519
114,2010-06-21,34.28092956542969,34.396968400128856,34.098583788779095,34.21462262347826,1131800
115,2010-06-22,34.01569366455078,34.39696244947528,33.849925214160606,34.314078224280195,1139377
116,2010-06-23,33.916236877441406,34.09858264799152,33.78362299797522,33.81677759203118,1355354
117,2010-06-24,33.634437561035156,34.082011166893906,33.48524635908224,33.84993571403612,2329371
118,2010-06-25,33.60126876831055,33.88307600170477,33.45207762937523,33.51838455241557,1672844
119,2010-06-28,34.231204986572266,34.396973490170595,33.61786062390675,33.61786062390675,2401306
120,2010-06-29,33.99913024902344,34.72851352719319,33.84993903244487,34.39697649107219,1542276
121,2010-06-30,34.513004302978516,34.64562043263403,33.68416192405223,33.81677805370775,2708253
122,2010-07-01,34.231204986572266,34.49643279362621,33.982552231174765,34.38039619013492,1450319
123,2010-07-02,34.330657958984375,34.56273561992712,34.18146678293461,34.34723525596297,1534161
124,2010-07-05,33.84992980957031,34.44669676166672,33.15370357244017,34.148314409807924,1409644
125,2010-07-06,33.83335494995117,33.96597108684779,33.7504707075329,33.84993224811062,765539
126,2010-07-07,34.04885482788086,34.7450811049147,33.99912293413484,34.14831636699396,4099698
127,2010-07-08,33.81678009033203,34.47985403340686,33.767048195574034,34.47985403340686,2147848
128,2010-07-09,33.800209045410156,34.04886182006613,33.70074748587189,33.98255486316708,2076435
129,2010-07-12,33.468658447265625,33.98254108961406,33.38577422264099,33.86650227578817,4188571
130,2010-07-13,33.485233306884766,33.63442445068452,33.2365806510924,33.418924133304145,3777184
131,2010-07-14,33.385780334472656,33.81677883109802,33.302896094674665,33.78362423582726,2928502
132,2010-07-15,33.402366638183594,33.70074908255585,33.33605742976353,33.65101942462031,3552196
133,2010-07-16,33.26974105834961,33.634432607977665,33.15370447319805,33.634432607977665,1309829
134,2010-07-19,33.1702766418457,33.617852391307075,32.85531701181447,32.85531701181447,3056097
135,2010-07-20,33.10396957397461,33.36919956339585,33.05423993462379,33.31946992404504,2241425
136,2010-07-21,33.120548248291016,33.26973942093115,33.021086717071334,33.26973942093115,1373142
137,2010-07-22,33.634437561035156,34.048858815559484,33.15370935546278,33.385784808320565,5819774
138,2010-07-23,33.485233306884766,33.94938403167918,33.35261720810185,33.94938403167918,1826820
139,2010-07-26,33.485233306884766,33.63442445068452,33.153696432494954,33.485233306884766,1879489
140,2010-07-27,33.53496551513672,33.750463600695184,33.203428615275385,33.203428615275385,2785906
141,2010-07-28,33.568119049072266,34.01569250078599,33.40235060435346,33.65100327143167,3199899
142,2010-07-29,33.26974105834961,33.80020108537608,33.07082023449884,33.22001141448163,2312762
143,2010-07-30,33.286312103271484,33.55154206696398,33.203427880141234,33.319466691874965,1285466
144,2010-08-02,33.33604049682617,33.61784774432981,33.25315627678138,33.48523389160949,778568
145,2010-08-03,33.120548248291016,33.41893059357129,33.05424131027082,33.41893059357129,1708893
146,2010-08-04,33.203433990478516,33.31947282356656,32.706128560179245,33.31947282356656,1886451
147,2010-08-05,32.75586700439453,33.4189410896087,32.656405441936506,33.004519786349846,1508701
148,2010-08-06,33.004512786865234,33.56812743847138,32.82216700242672,32.90505124550068,3922176
149,2010-08-09,33.86649703979492,33.94938125160508,33.352614476896264,33.40234635300925,3155186
150,2010-08-10,33.65100860595703,34.1317367221733,33.50181518335648,34.1317367221733,2033594
151,2010-08-11,33.203433990478516,33.684162123425374,33.15370434680013,33.48524130033298,1383082
152,2010-08-12,33.0708122253418,33.22000336919318,32.98792575833733,33.02108034513912,746648
153,2010-08-13,33.78363037109375,33.88309192658981,33.03767207744224,33.269747541346845,2838836
154,2010-08-16,34.91085433959961,35.64023756013139,33.949397910177524,33.949397910177524,10437835
155,2010-08-17,34.8113899230957,35.57392538360991,34.67877378957472,35.292118067209366,4272775
156,2010-08-18,34.463279724121094,35.22581527446691,34.03228117406657,35.02689217494046,2042150
157,2010-08-19,34.595890045166016,35.14292738807089,34.19804613565816,35.14292738807089,2150678
158,2010-08-20,34.214637756347656,34.84455735606312,34.14833078506917,34.645636442227655,1350531
159,2010-08-23,34.595890045166016,34.778235826134306,33.916238815218165,34.38039191662645,1558660
160,2010-08-24,34.164894104003906,34.79481573568506,33.999125608568725,34.79481573568506,1419761
161,2010-08-25,34.164894104003906,34.47985604403404,33.932818660070474,33.982550557728494,1708531
162,2010-08-26,34.960575103759766,35.20922778199534,34.148310137865934,34.44669245239721,6819779
163,2010-08-27,34.595890045166016,35.308695871064074,34.38039191662645,35.10977279212067,3318728
164,2010-08-30,36.05465316772461,36.30330588616743,34.8113895755105,34.94400345932846,12599675
165,2010-08-31,36.07123565673828,36.71773236805889,35.64023709973147,36.104388008274675,7251681
166,2010-09-01,35.8723030090332,36.369608385168064,35.573920682703736,36.0712260588386,4105554
167,2010-09-02,35.67338562011719,36.17069104382421,35.49103984841552,36.17069104382421,2077611
168,2010-09-03,35.805999755859375,36.170691301864416,35.739692815234505,35.93861363710911,2025354
169,2010-09-06,35.82258987426758,36.07124267688956,35.47447550092088,35.47447550092088,1657041
170,2010-09-07,35.70545959472656,36.30780130209817,35.55487473522923,36.30780130209817,2364772
171,2010-09-08,35.63853454589844,35.83931587882529,35.387559014431055,35.70546090041328,2119627
172,2010-09-09,34.96927261352539,35.805857865582674,34.852149770484274,35.77239354774729,4325702
173,2010-09-13,35.320621490478516,35.63852556573792,35.086378174009816,35.40427997988746,2223035
174,2010-09-14,35.1533088684082,35.58833352112613,34.98599186885377,35.170041022240056,2096762
175,2010-09-15,35.755645751953125,35.906230568034715,35.153301948863536,35.153301948863536,3700295
176,2010-09-16,35.354087829589844,36.10701427762187,35.23696502992099,35.772380300718744,1645185
177,2010-09-17,35.22024154663086,35.62180193800781,35.13658303720307,35.554875584342035,3999245
178,2010-09-20,35.354087829589844,35.55486912348447,35.270429335364064,35.404282018372555,1658444
179,2010-09-21,35.354087829589844,35.80584460616182,35.23696502992099,35.655257501049896,4168036
180,2010-09-22,35.42102813720703,35.73893235611658,35.2369789234654,35.38756608795215,2530696
181,2010-09-23,35.1533088684082,35.554871482844476,35.03618833034933,35.337358021794486,1296047
182,2010-09-24,35.320621490478516,35.40427997988746,34.95252549870821,35.15330451166062,2212027
183,2010-09-27,35.42102813720703,35.83932304264681,35.2369789234654,35.83932304264681,1731020
184,2010-09-28,35.77237319946289,35.85603167708143,35.33734866197017,35.47120358778871,3076594
185,2010-09-29,36.35798263549805,36.960324129763706,35.839301888445696,35.839301888445696,11684464
186,2010-09-30,35.63853454589844,36.742827338231415,35.52141172346072,36.408193296274895,5236368
187,2010-10-01,36.307796478271484,36.55877196721672,35.77238119410221,35.77238119410221,3875195
188,2010-10-04,36.70935821533203,36.97706586768924,36.09028668047439,36.55877337006299,4550532
189,2010-10-05,37.445560455322266,37.679806118905866,36.67590391285908,36.70936595809779,10282420
190,2010-10-06,37.395355224609375,38.031158859849526,37.127647594736,37.64633070210657,5975746
191,2010-10-07,36.558773040771484,37.612869217542396,36.27433323719482,37.39535802848872,5825104
192,2010-10-08,36.64244079589844,37.04400123756568,36.35800092046858,36.64244079589844,2872678
193,2010-10-11,36.77628707885742,37.39536092548019,36.642434378206,37.34516673008145,2923343
194,2010-10-12,36.625701904296875,36.85994526308788,36.20740938167645,36.809751068126296,1328063
195,2010-10-13,36.75954818725586,37.1443763093828,36.575499066915384,36.742816036428245,2785869
196,2010-10-14,35.78911209106445,37.07745379684938,35.47121027010172,36.943598845814314,6206210
197,2010-10-15,35.72218704223633,36.29106436391033,35.370820903461166,35.805845538640796,3825540
198,2010-10-18,35.72218704223633,36.3747228603148,35.40428294039378,36.274332210753045,2661071
199,2010-10-19,35.253700256347656,35.97316473104729,35.06965109912765,35.872774075347095,2506333
200,2010-10-20,34.885589599609375,35.554857331447934,34.71827266664974,35.40427027627934,1611212
201,2010-10-21,35.33735275268555,35.80584164321138,35.20350008075343,35.57159606325761,5077785
202,2010-10-22,35.77237319946289,36.408178990992695,35.37081296077017,35.78910534886289,7613777
203,2010-10-25,34.71828079223633,36.107010753072046,34.58442585291206,35.83930541318686,4373958
204,2010-10-26,34.19960403442383,34.93579839369514,34.065749070404074,34.80194569905748,3559839
205,2010-10-27,34.082489013671875,34.550978090734716,33.99883049305879,34.417123096124214,4326267
206,2010-10-28,33.446678161621094,34.36692169568227,33.19570265233168,34.36692169568227,12789477
207,2010-10-29,33.59725570678711,34.13267091791846,33.46340303869509,33.49686507102727,2557085
208,2010-11-01,33.68092346191406,34.0322896490915,33.56380064306082,33.731117658918436,3644082
209,2010-11-02,33.49687194824219,33.61399475890532,32.81087177731978,33.463409909039946,8722079
210,2010-11-03,33.61399841308594,33.66419261203698,33.14550938888603,33.46341354685047,5792586
211,2010-11-04,33.965354919433594,34.91906031297141,33.46340399566157,33.73110933950129,7578044
212,2010-11-08,32.91126251220703,33.26262867565258,32.22526233964803,32.54316419442939,23828591
213,2010-11-09,34.735015869140625,35.13657847779211,32.927993207736996,33.02838385989987,37552410
214,2010-11-10,34.1326789855957,35.22023954639195,34.015556171295536,34.80194702300878,23142609
215,2010-11-11,33.881690979003906,34.701543568669585,33.731103910603366,34.13266640049634,9305659
216,2010-11-12,33.31283187866211,34.115955079366884,33.12878266999751,33.74785666203769,8655373
217,2010-11-15,33.86497116088867,34.400384226725556,33.46341079416546,33.46341079416546,6781511
218,2010-11-16,33.51361083984375,34.04902626853643,33.42995232094693,34.04902626853643,5839719
219,2010-11-18,33.9318962097168,34.2163360211575,33.27936035513281,33.83150555453878,11698558
220,2010-11-19,34.09922409057617,34.550981048310426,33.563808605067635,33.63073724279331,13151040
221,2010-11-22,33.948631286621094,34.0992161476617,33.02838769546128,33.79804642558049,16159489
222,2010-11-23,32.94472122192383,33.59725697492034,32.45950017566683,33.16223238312876,29650997
223,2010-11-24,32.49296951293945,32.87779770988895,32.12487120068874,32.292188202733236,29495589
224,2010-11-25,32.30891418457031,32.54315748880672,31.221353879046912,31.790231123444364,297127250
225,2010-11-26,32.27545928955078,32.37584767829358,31.2715572470656,32.04121366413185,108003635
226,2010-11-29,31.405406951904297,32.124869106031255,31.12096715922233,32.04121061046384,47311917
227,2010-11-30,31.773515701293945,31.823709907407604,30.71941694846302,31.154441722517877,56380039
228,2010-12-01,32.409305572509766,32.5431582439274,31.58945285396794,31.65637918967676,49377032
229,2010-12-02,33.1287727355957,33.16223704327524,32.30891989126756,32.593359698397464,69791050
230,2010-12-03,33.39647674560547,33.580525879000575,32.54315968668764,33.12876912152002,70133580
231,2010-12-06,33.36301803588867,33.563797071925876,33.061846077759824,33.463408688598285,35990183
232,2010-12-07,33.11204147338867,33.29608834982202,32.827601678093934,33.11204147338867,22324627
233,2010-12-08,32.74394989013672,33.045119630894874,32.559900706614556,32.861072716755125,8690959
234,2010-12-09,31.991016387939453,32.87779553228823,31.790235091031615,32.72721069429832,19659317
235,2010-12-10,32.15833282470703,32.275455624115175,31.656381860469644,31.92408949527263,12656908
236,2010-12-13,32.760677337646484,32.87779787804741,32.10814148021189,32.15833567332913,10228525
237,2010-12-14,32.47624206542969,32.96146098780193,32.37585139577761,32.79414396150927,12502825
238,2010-12-15,32.34238815307617,32.55989937143959,32.20853317537518,32.45950870550943,7532899
239,2010-12-16,32.15833282470703,32.37584400145714,31.907357342588337,32.35911411815474,10117565
240,2010-12-20,32.074676513671875,32.492969012338705,31.95755370629234,32.041212206025705,12117884
241,2010-12-21,32.50971221923828,32.82761417243312,32.09141957835485,32.12488162799583,13693395
242,2010-12-22,32.77740478515625,32.894525308739304,32.509697165080766,32.59335565451799,11598882
243,2010-12-23,32.543155670166016,32.82759541115994,32.49296148969957,32.64354630048043,4611659
244,2010-12-24,32.710479736328125,32.79413823486568,32.29218724364038,32.29218724364038,4676656
245,2010-12-27,32.35912322998047,32.72721934577555,32.24200039759235,32.62682867078325,5508784
246,2010-12-28,32.175071716308594,32.442779407181696,32.09141320474715,32.2921922708652,6071879
247,2010-12-29,32.02449035644531,32.292195807253044,31.957561724360765,32.14161092382804,10314957
248,2010-12-30,32.325660705566406,32.643562636163814,31.67312468604907,32.02449093329153,31947999
249,2010-12-31,32.894535064697266,32.96146142221991,32.37585182247751,32.42604829265632,12208677
250,2011-01-03,32.894535064697266,33.04511993646883,32.74395019292571,32.94473153487608,5686478
251,2011-01-04,32.92799377441406,33.09531077443763,32.710480312754186,32.944725928292826,9878712
252,2011-01-05,32.82760238647461,33.078577880897974,32.69374969720162,32.927993038120356,6557909
253,2011-01-06,33.1287727355957,33.37975050442813,32.72721239035152,32.86106735168761,16916733
254,2011-01-07,32.74394989013672,33.42995015451075,32.509706506282335,33.12877814437018,15775814
255,2011-01-10,32.175071716308594,32.99492467573429,32.108145360935914,32.727216984861194,11747099
256,2011-01-11,32.14159393310547,32.79412959592482,31.857156474636223,32.392569362603794,8402847
257,2011-01-12,32.543155670166016,32.61008426996331,31.957546307610357,32.359108828868024,5356220
258,2011-01-13,32.3758430480957,32.61008864001424,32.275454673709845,32.526430148438145,5840003
259,2011-01-14,32.6602897644043,33.17897297622319,32.20853290618538,32.29219141553094,13619178
260,2011-01-17,32.710479736328125,32.79413823486568,32.00774971024192,32.29218724364038,10222664
261,2011-01-18,33.01164627075195,33.09530475554916,32.52642751280448,32.52642751280448,8525103
262,2011-01-19,32.760677337646484,33.1287733823978,32.59336033474622,32.743945183480044,8181638
263,2011-01-20,33.09531021118164,33.12877224898763,32.45950426028376,32.45950426028376,8113388
264,2011-01-21,33.07857894897461,33.1287731417272,32.760677099649996,32.877797639200075,7263505
265,2011-01-24,32.97819519042969,33.21243858789649,32.760683950506774,32.84434246884367,10580288
266,2011-01-25,32.92799377441406,33.27935992833997,32.81087096664474,33.12877281281311,5774233
267,2011-01-27,33.061859130859375,33.29610256674174,31.171177214129624,32.89454206674584,21308494
268,2011-01-28,32.30891418457031,33.06184054993267,31.85715972698189,32.96144991400803,12161301
269,2011-01-31,32.30891418457031,32.92798788162091,31.85715972698189,32.07467088033391,10372393
270,2011-02-01,32.007755279541016,32.660291227797735,31.957558810055172,32.459509888619166,5685819
271,2011-02-02,31.974279403686523,32.29218118460437,31.57271913992811,32.14159636936766,9759510
272,2011-02-03,33.01164627075195,33.11203690638493,31.80696318191951,31.957548000678155,8272335
273,2011-02-04,32.55989074707031,33.53033056817151,32.50969656209168,32.94472115297279,13585721
274,2011-02-07,32.72720718383789,32.96145049218315,32.29218260012146,32.57662236200035,10075695
275,2011-02-08,32.02449035644531,33.12878101448375,31.940831835722243,33.12878101448375,6969251
276,2011-02-09,32.09141159057617,32.52643628269079,31.70658109512075,32.45950766130219,15914271
277,2011-02-10,31.924091339111328,32.54316286913067,31.806968532938527,32.00774983798276,15041071
278,2011-02-11,32.42868423461914,32.798719625400885,32.21002478060679,32.46232257123283,16032113
279,2011-02-14,33.151947021484375,33.387424574398054,32.31095413155036,32.47915270953716,9448315
280,2011-02-15,33.21922302246094,33.38742158538977,32.89964620916396,33.13512374099652,6653191
281,2011-02-16,33.168758392333984,33.236037349120586,33.03420047876077,33.11829974507868,3070813
282,2011-02-17,33.168758392333984,33.28649827771449,33.05101850695347,33.168758392333984,2410838
283,2011-02-18,33.00056838989258,33.30332491436001,32.697811865425145,33.168766966005414,7982842
284,2011-02-21,33.286502838134766,33.30332086863162,32.6473469577479,32.6473469577479,9078739
285,2011-02-22,33.11830139160156,33.26967962223206,32.89964191950088,33.135119420630396,6311548
286,2011-02-23,33.50515365600586,33.72381310547808,33.13511599156885,33.13511599156885,28541975
287,2011-02-24,33.051029205322266,33.6397265414431,32.59689438900871,33.471525673023336,14267832
288,2011-02-25,33.3705940246582,33.589251181489004,32.44550219272449,33.151934586489034,31955636
289,2011-02-28,33.286502838134766,35.1198666387776,32.86600644893508,33.74063756966707,128195783
290,2011-03-01,33.47152328491211,33.67336248754363,32.96692755967249,33.47152328491211,22095525
291,2011-03-03,33.404239654541016,33.94247593230124,33.15194182709195,33.15194182709195,12055696
292,2011-03-04,33.303321838378906,33.6229009285475,33.18558421477798,33.40424143099325,5797710
293,2011-03-07,32.983741760253906,33.269680197429636,32.3277678952882,33.269680197429636,6845096
294,2011-03-08,32.95009994506836,33.26967668851667,32.19320657731993,32.96691797261418,8299919
295,2011-03-09,32.983741760253906,33.13511999350157,32.832363527006244,32.96692144959555,4984092
296,2011-03-10,33.10148239135742,33.269680939012595,32.73144467398052,32.96692218443,4963678
297,2011-03-11,32.983741760253906,33.168760614818275,32.79872290568954,32.79872290568954,6148250
298,2011-03-14,33.236045837402344,33.3369654390258,32.849190026074815,32.849190026074815,4743614
299,2011-03-15,32.8828239440918,33.05102249703336,32.64734642624139,32.91646456721566,7316083
300,2011-03-16,33.168758392333984,33.30331630590719,32.96691924063556,32.98373955016687,3548194
301,2011-03-17,33.08466339111328,33.15194235657313,32.89964452509453,32.89964452509453,4312518
302,2011-03-18,32.95009994506836,33.30331502494682,32.83236006421653,33.1351164987805,7614611
303,2011-03-21,32.76508331298828,33.00056080918583,32.71462238294252,32.89964123043298,3473055
304,2011-03-22,32.748268127441406,32.93328700388372,32.563249250999085,32.93328700388372,3536038
305,2011-03-23,32.78190612792969,33.084662605983766,32.66416623016486,32.74826550532864,5655111
306,2011-03-24,32.95009994506836,33.03419920815152,32.68098184693455,32.96691797261418,7807585
307,2011-03-25,33.01737594604492,33.101475201605865,32.815536820163324,33.034196253424774,8602591
